image_id,decoy_id,residual_path,mask_path,center_y,center_x,area,prob_before_max,prob_after_max,prob_after_topk,prob_gain,contrast_z,target_dilate_overlap_pixels
001078,001078_0_001073,residuals/001078_0_001073.npy,masks/001078_0_001073.npy,182,59,81.0,3.4974897289430373e-07,0.9999998807907104,0.9999994039535522,0.9999995310417376,-2.4396328926086426,0
001078,001078_1_001074,residuals/001078_1_001074.npy,masks/001078_1_001074.npy,50,129,81.0,5.011207804272999e-07,1.0,0.9999995231628418,0.9999994988792196,-1.7429367303848267,0
001078,001078_2_001075,residuals/001078_2_001075.npy,masks/001078_2_001075.npy,134,141,81.0,2.674531174307049e-07,0.9999998807907104,0.9999974966049194,0.999999613337593,-0.3193185031414032,0
000896,000896_0_001076,residuals/000896_0_001076.npy,masks/000896_0_001076.npy,109,143,81.0,5.611333619981451e-08,0.9999997615814209,0.9999915957450867,0.9999997054680847,-0.8662900924682617,0
000896,000896_1_001077,residuals/000896_1_001077.npy,masks/000896_1_001077.npy,193,43,81.0,6.189938517309201e-07,1.0,0.9999970197677612,0.9999993810061483,-1.850251317024231,0
000896,000896_2_001078,residuals/000896_2_001078.npy,masks/000896_2_001078.npy,38,89,81.0,2.4472802451214193e-08,0.9999998807907104,0.9999972581863403,0.999999856317908,-0.8454806208610535,0
000052,000052_0_001079,residuals/000052_0_001079.npy,masks/000052_0_001079.npy,107,133,81.0,1.3443923307931982e-08,0.9999994039535522,0.9999893307685852,0.9999993905096289,-0.5976539850234985,0
000052,000052_1_001080,residuals/000052_1_001080.npy,masks/000052_1_001080.npy,5,98,81.0,1.7095403848088608e-07,0.9999997615814209,0.9999801516532898,0.9999995906273824,-1.085909366607666,0
000052,000052_2_001081,residuals/000052_2_001081.npy,masks/000052_2_001081.npy,248,19,81.0,7.051087891341012e-08,1.0,0.9999892115592957,0.9999999294891211,-0.5124421715736389,0
001256,001256_0_001082,residuals/001256_0_001082.npy,masks/001256_0_001082.npy,195,110,81.0,6.525924050038157e-07,1.0,0.9999998807907104,0.999999347407595,-0.7647817730903625,0
001256,001256_1_001083,residuals/001256_1_001083.npy,masks/001256_1_001083.npy,92,11,81.0,3.21174610462549e-07,1.0,0.9999996423721313,0.9999996788253895,-0.595453679561615,0
001256,001256_2_001084,residuals/001256_2_001084.npy,masks/001256_2_001084.npy,27,194,81.0,1.5711219703007373e-06,0.9999998807907104,0.9999984502792358,0.9999983096687401,-0.8901172876358032,0
000292,000292_0_001085,residuals/000292_0_001085.npy,masks/000292_0_001085.npy,253,244,64.0,1.0769582559078117e-07,1.0,0.9999786019325256,0.9999998923041744,-0.41423773765563965,0
000292,000292_1_001086,residuals/000292_1_001086.npy,masks/000292_1_001086.npy,138,34,81.0,9.212046592210754e-08,1.0,0.9999994039535522,0.9999999078795341,0.2159724235534668,0
000292,000292_2_001087,residuals/000292_2_001087.npy,masks/000292_2_001087.npy,125,228,81.0,2.8978424992942564e-08,0.9999998807907104,0.9999983310699463,0.9999998518122855,-0.570898711681366,0
000070,000070_0_001088,residuals/000070_0_001088.npy,masks/000070_0_001088.npy,62,25,81.0,3.066850524646725e-07,1.0,0.9999983310699463,0.9999996933149475,-0.39698800444602966,0
000070,000070_1_001089,residuals/000070_1_001089.npy,masks/000070_1_001089.npy,216,231,81.0,2.354593853226561e-09,1.0,0.9999773502349854,0.9999999976454061,-1.1797741651535034,0
000070,000070_2_001090,residuals/000070_2_001090.npy,masks/000070_2_001090.npy,25,198,81.0,3.668390036182245e-08,0.9999996423721313,0.9999936819076538,0.999999605688231,-0.3492433726787567,0
000443,000443_0_001091,residuals/000443_0_001091.npy,masks/000443_0_001091.npy,205,131,81.0,9.841267001320375e-08,1.0,0.9999991655349731,0.99999990158733,-1.0000215768814087,0
000443,000443_1_001092,residuals/000443_1_001092.npy,masks/000443_1_001092.npy,25,84,81.0,1.6505055100424215e-07,1.0,0.9999974370002747,0.999999834949449,-0.9622916579246521,0
000443,000443_2_001093,residuals/000443_2_001093.npy,masks/000443_2_001093.npy,235,96,81.0,4.508291340243886e-08,1.0,0.9999996423721313,0.9999999549170866,-0.9286484718322754,0
000343,000343_0_001094,residuals/000343_0_001094.npy,masks/000343_0_001094.npy,76,104,81.0,9.958589544112328e-07,1.0,0.9999992847442627,0.9999990041410456,-1.11583411693573,0
000343,000343_1_001095,residuals/000343_1_001095.npy,masks/000343_1_001095.npy,131,31,81.0,1.4493701883111498e-07,1.0,0.999998927116394,0.9999998550629812,-0.046927813440561295,0
000343,000343_2_001096,residuals/000343_2_001096.npy,masks/000343_2_001096.npy,28,145,81.0,3.6660094338003546e-07,0.9999997615814209,0.9999990463256836,0.9999993949804775,-1.2755284309387207,0
000504,000504_0_001097,residuals/000504_0_001097.npy,masks/000504_0_001097.npy,210,206,81.0,5.80617097512004e-07,1.0,0.9999963641166687,0.9999994193829025,0.21526087820529938,0
000504,000504_1_001098,residuals/000504_1_001098.npy,masks/000504_1_001098.npy,205,235,81.0,9.476732998336956e-07,0.9999998807907104,0.9999940395355225,0.9999989331174106,-0.12706731259822845,0
000504,000504_2_001099,residuals/000504_2_001099.npy,masks/000504_2_001099.npy,32,155,81.0,0.00015346857253462076,1.0,0.9999899864196777,0.9998465314274654,-0.3291912376880646,0
000203,000203_0_001100,residuals/000203_0_001100.npy,masks/000203_0_001100.npy,13,81,81.0,1.2953051964359474e-07,0.9999995231628418,0.9999962449073792,0.9999993936323222,-0.03134690970182419,0
000203,000203_1_001101,residuals/000203_1_001101.npy,masks/000203_1_001101.npy,7,182,81.0,1.747550584241253e-07,0.9999998807907104,0.9999896883964539,0.999999706035652,0.43233755230903625,0
000203,000203_2_001102,residuals/000203_2_001102.npy,masks/000203_2_001102.npy,158,107,81.0,9.346181428782074e-08,0.9999998807907104,0.9999938011169434,0.9999997873288962,-0.22462864220142365,0
000204,000204_0_001103,residuals/000204_0_001103.npy,masks/000204_0_001103.npy,168,157,81.0,5.917328849136538e-07,0.9999998807907104,0.9999969601631165,0.9999992890578255,-0.17476379871368408,0
000204,000204_1_001104,residuals/000204_1_001104.npy,masks/000204_1_001104.npy,225,214,81.0,1.9267271511580475e-07,0.9999998807907104,0.9999908208847046,0.9999996881179953,-1.1249871253967285,0
000204,000204_2_001105,residuals/000204_2_001105.npy,masks/000204_2_001105.npy,66,0,46.0,3.8636966337435297e-07,0.9999951124191284,0.9991508722305298,0.999994726049465,-1.5511614084243774,0
000943,000943_0_001106,residuals/000943_0_001106.npy,masks/000943_0_001106.npy,84,107,81.0,3.706346873855182e-08,0.9999996423721313,0.9999950528144836,0.9999996053086626,0.16124972701072693,0
000943,000943_1_001107,residuals/000943_1_001107.npy,masks/000943_1_001107.npy,242,156,81.0,3.802534287444814e-09,0.9999998807907104,0.9999946355819702,0.9999998769881762,-0.28561490774154663,0
000943,000943_2_001108,residuals/000943_2_001108.npy,masks/000943_2_001108.npy,206,65,81.0,1.0396210115004578e-08,0.9999985694885254,0.9999878406524658,0.9999985590923153,-0.30287906527519226,0
000886,000886_0_001109,residuals/000886_0_001109.npy,masks/000886_0_001109.npy,221,171,81.0,6.007820019249266e-08,0.9999971389770508,0.9999889135360718,0.9999970788988506,-0.9862731695175171,0
000886,000886_1_001110,residuals/000886_1_001110.npy,masks/000886_1_001110.npy,203,21,81.0,1.6474029918001065e-09,0.9999988079071045,0.9999760389328003,0.9999988062597015,-20214.318359375,0
000886,000886_2_001111,residuals/000886_2_001111.npy,masks/000886_2_001111.npy,107,136,81.0,3.635982848138042e-09,0.9999988079071045,0.9999862909317017,0.9999988042711216,-55038.69140625,0
000337,000337_0_001112,residuals/000337_0_001112.npy,masks/000337_0_001112.npy,160,71,81.0,6.870011048931701e-08,1.0,0.9999778866767883,0.9999999312998895,-0.836197555065155,0
000337,000337_1_001113,residuals/000337_1_001113.npy,masks/000337_1_001113.npy,21,152,81.0,8.036239051989469e-08,0.9999998807907104,0.9999978542327881,0.9999998004283199,-0.3666378855705261,0
000337,000337_2_001114,residuals/000337_2_001114.npy,masks/000337_2_001114.npy,49,221,81.0,4.297114628570853e-07,1.0,0.9999979734420776,0.9999995702885371,-0.2511840760707855,0
000146,000146_0_001115,residuals/000146_0_001115.npy,masks/000146_0_001115.npy,243,110,81.0,2.5059785912162624e-05,1.0,0.9999996423721313,0.9999749402140878,0.23223470151424408,0
000146,000146_1_001116,residuals/000146_1_001116.npy,masks/000146_1_001116.npy,74,130,81.0,6.4098248913069256e-06,1.0,0.9999996423721313,0.9999935901751087,-0.2543874979019165,0
000146,000146_2_001117,residuals/000146_2_001117.npy,masks/000146_2_001117.npy,101,118,81.0,9.572461294737877e-07,1.0,0.9999986886978149,0.9999990427538705,-0.0724911317229271,0
000778,000778_0_001118,residuals/000778_0_001118.npy,masks/000778_0_001118.npy,7,232,81.0,2.2841336999590567e-07,1.0,0.9999982118606567,0.99999977158663,0.32603827118873596,0
000778,000778_1_001119,residuals/000778_1_001119.npy,masks/000778_1_001119.npy,155,91,81.0,3.2268789595946146e-07,0.9999998807907104,0.9999873638153076,0.9999995581028145,0.37197428941726685,0
000778,000778_2_001120,residuals/000778_2_001120.npy,masks/000778_2_001120.npy,130,169,81.0,2.482754268839926e-07,1.0,0.999998152256012,0.9999997517245731,-1.4975829124450684,0
001051,001051_0_001121,residuals/001051_0_001121.npy,masks/001051_0_001121.npy,190,13,81.0,9.57485326580354e-07,1.0,0.9999979734420776,0.9999990425146734,-0.4431658089160919,0
001051,001051_1_001122,residuals/001051_1_001122.npy,masks/001051_1_001122.npy,183,90,81.0,1.2856605735578341e-06,1.0,0.9999997019767761,0.9999987143394264,-0.5537607669830322,0
001051,001051_2_001123,residuals/001051_2_001123.npy,masks/001051_2_001123.npy,115,39,81.0,2.3862457965151407e-07,0.9999994039535522,0.9999976754188538,0.9999991653289726,-0.604438066482544,0
000121,000121_0_001124,residuals/000121_0_001124.npy,masks/000121_0_001124.npy,119,126,81.0,6.861020551696129e-07,1.0,0.9999998807907104,0.9999993138979448,0.29215627908706665,0
000121,000121_1_001125,residuals/000121_1_001125.npy,masks/000121_1_001125.npy,129,95,81.0,7.04491014857922e-07,1.0,0.9999998807907104,0.9999992955089851,-0.2803468704223633,0
000196,000196_0_001126,residuals/000196_0_001126.npy,masks/000196_0_001126.npy,166,195,81.0,1.6934013729041908e-06,1.0,0.9999985694885254,0.9999983065986271,-1.6211984157562256,0
000196,000196_1_001127,residuals/000196_1_001127.npy,masks/000196_1_001127.npy,156,128,81.0,3.5984120927423646e-07,1.0,0.9999994039535522,0.9999996401587907,-1.2189834117889404,0
000196,000196_2_001128,residuals/000196_2_001128.npy,masks/000196_2_001128.npy,108,120,81.0,1.31169656469865e-07,1.0,0.9999978542327881,0.9999998688303435,-0.20386548340320587,0
000647,000647_0_001129,residuals/000647_0_001129.npy,masks/000647_0_001129.npy,45,208,81.0,1.8547540037161525e-07,1.0,0.9999952912330627,0.9999998145245996,-0.7933327555656433,0
000647,000647_1_001130,residuals/000647_1_001130.npy,masks/000647_1_001130.npy,14,106,81.0,6.278230557654751e-07,1.0,0.9999990463256836,0.9999993721769442,0.08330781012773514,0
000647,000647_2_001131,residuals/000647_2_001131.npy,masks/000647_2_001131.npy,71,115,81.0,1.1996786497547873e-07,1.0,0.9999808073043823,0.999999880032135,-0.981281042098999,0
001182,001182_0_001132,residuals/001182_0_001132.npy,masks/001182_0_001132.npy,253,53,64.0,5.036475840825005e-07,0.9999992847442627,0.9999440908432007,0.9999987810966786,-0.6303141713142395,0
001182,001182_1_001133,residuals/001182_1_001133.npy,masks/001182_1_001133.npy,106,85,81.0,3.790103519918375e-08,0.9999991655349731,0.9999815225601196,0.999999127633938,-1.2961691617965698,0
001182,001182_2_001134,residuals/001182_2_001134.npy,masks/001182_2_001134.npy,72,45,81.0,2.997447552388621e-07,1.0,0.9999858140945435,0.9999997002552448,-1.2618277072906494,0
000972,000972_0_001135,residuals/000972_0_001135.npy,masks/000972_0_001135.npy,229,211,81.0,2.1060088783997344e-08,1.0,0.9999993443489075,0.9999999789399112,-0.35457372665405273,0
000972,000972_1_001136,residuals/000972_1_001136.npy,masks/000972_1_001136.npy,252,238,73.0,2.1484153478468215e-07,1.0,0.9999991059303284,0.9999997851584652,0.07370138168334961,0
000972,000972_2_001137,residuals/000972_2_001137.npy,masks/000972_2_001137.npy,219,198,81.0,7.511667263315758e-06,1.0,0.9999998807907104,0.9999924883327367,0.3771536648273468,0
000750,000750_0_001138,residuals/000750_0_001138.npy,masks/000750_0_001138.npy,183,115,81.0,9.581946869730018e-06,1.0,0.9999986290931702,0.9999904180531303,0.521090030670166,0
000750,000750_1_001139,residuals/000750_1_001139.npy,masks/000750_1_001139.npy,203,154,81.0,9.619233409807748e-09,0.9999998807907104,0.9999681711196899,0.999999871171477,-0.32013896107673645,0
000750,000750_2_001140,residuals/000750_2_001140.npy,masks/000750_2_001140.npy,86,105,81.0,5.35577100890805e-07,1.0,0.9999964237213135,0.9999994644228991,-0.26390841603279114,0
000568,000568_0_001141,residuals/000568_0_001141.npy,masks/000568_0_001141.npy,172,20,81.0,8.768176229523306e-08,1.0,0.9999897480010986,0.9999999123182377,-0.3529304563999176,0
000568,000568_1_001142,residuals/000568_1_001142.npy,masks/000568_1_001142.npy,6,33,81.0,2.0126381059526466e-06,1.0,0.9999968409538269,0.999997987361894,-1.4728724956512451,0
000568,000568_2_001143,residuals/000568_2_001143.npy,masks/000568_2_001143.npy,211,144,81.0,6.266106566954477e-08,1.0,0.9999983310699463,0.9999999373389343,0.13582903146743774,0
000585,000585_0_001144,residuals/000585_0_001144.npy,masks/000585_0_001144.npy,215,116,81.0,7.993524491212156e-07,0.9999961853027344,0.9999744892120361,0.9999953859502853,-0.4838942885398865,0
000585,000585_1_001145,residuals/000585_1_001145.npy,masks/000585_1_001145.npy,4,223,80.0,3.3995740977843525e-06,1.0,0.9999998211860657,0.9999966004259022,-0.16036105155944824,0
000585,000585_2_001146,residuals/000585_2_001146.npy,masks/000585_2_001146.npy,95,204,81.0,1.480268423392772e-07,1.0,0.9999966621398926,0.9999998519731577,-0.4178365468978882,0
000925,000925_0_001147,residuals/000925_0_001147.npy,masks/000925_0_001147.npy,241,238,81.0,5.9025843768267805e-08,0.9999996423721313,0.9999896287918091,0.9999995833462876,-72310.921875,0
000925,000925_1_001148,residuals/000925_1_001148.npy,masks/000925_1_001148.npy,223,113,81.0,1.8915740440661466e-07,0.9999995231628418,0.9999935626983643,0.9999993340054374,0.003815130330622196,0
000925,000925_2_001149,residuals/000925_2_001149.npy,masks/000925_2_001149.npy,248,169,81.0,4.1977276765692295e-08,1.0,0.9999974966049194,0.9999999580227232,0.032831672579050064,0
001295,001295_0_001150,residuals/001295_0_001150.npy,masks/001295_0_001150.npy,182,83,81.0,1.6024891010602005e-05,0.9999990463256836,0.9999537467956543,0.999983021434673,-0.053011760115623474,0
001295,001295_1_001151,residuals/001295_1_001151.npy,masks/001295_1_001151.npy,63,109,81.0,0.06357265263795853,0.9999991655349731,0.9998862743377686,0.9364265128970146,0.31911131739616394,0
000280,000280_0_001152,residuals/000280_0_001152.npy,masks/000280_0_001152.npy,150,237,81.0,3.568655984054203e-07,1.0,0.9999875426292419,0.9999996431344016,-1.3593717813491821,0
000280,000280_1_001153,residuals/000280_1_001153.npy,masks/000280_1_001153.npy,21,149,81.0,5.553359017085313e-08,0.9999997615814209,0.9999910593032837,0.9999997060478307,-1.4331895112991333,0
000280,000280_2_001154,residuals/000280_2_001154.npy,masks/000280_2_001154.npy,4,143,80.0,3.0488055813293613e-07,1.0,0.9999890327453613,0.9999996951194419,-0.7147110104560852,0
000741,000741_0_001155,residuals/000741_0_001155.npy,masks/000741_0_001155.npy,55,173,81.0,4.314477664024707e-09,1.0,0.9999957084655762,0.9999999956855223,-0.5050172805786133,0
000741,000741_1_001156,residuals/000741_1_001156.npy,masks/000741_1_001156.npy,7,242,81.0,1.0546087878537946e-06,1.0,0.9999984502792358,0.9999989453912121,-0.04312403127551079,0
000741,000741_2_001157,residuals/000741_2_001157.npy,masks/000741_2_001157.npy,78,186,81.0,9.973962278309045e-08,1.0,0.9999922513961792,0.9999999002603772,-0.3740077614784241,0
000360,000360_0_001158,residuals/000360_0_001158.npy,masks/000360_0_001158.npy,93,208,81.0,2.278924249310421e-08,1.0,0.9999967217445374,0.9999999772107575,-0.4595852494239807,0
000360,000360_1_001159,residuals/000360_1_001159.npy,masks/000360_1_001159.npy,127,143,81.0,2.5405011427892532e-08,1.0,0.9999993443489075,0.9999999745949886,-1.2627350091934204,0
000360,000360_2_001160,residuals/000360_2_001160.npy,masks/000360_2_001160.npy,205,11,81.0,3.353352440171875e-08,1.0,0.999995231628418,0.9999999664664756,-1.6606295108795166,0
000969,000969_0_001161,residuals/000969_0_001161.npy,masks/000969_0_001161.npy,158,6,81.0,0.0001051964791258797,0.9999998807907104,0.9999985098838806,0.9998946843115846,0.011720279231667519,0
000969,000969_1_001162,residuals/000969_1_001162.npy,masks/000969_1_001162.npy,235,135,81.0,4.4571955015726417e-08,1.0,0.9999977350234985,0.999999955428045,0.4081665277481079,0
000969,000969_2_001163,residuals/000969_2_001163.npy,masks/000969_2_001163.npy,255,160,46.0,2.3550990135845495e-07,0.9999990463256836,0.9998551607131958,0.9999988108157822,-0.7129024863243103,0
000042,000042_0_001164,residuals/000042_0_001164.npy,masks/000042_0_001164.npy,226,71,81.0,3.863220499056297e-08,1.0,0.9995549917221069,0.999999961367795,-0.5014576315879822,0
000042,000042_1_001165,residuals/000042_1_001165.npy,masks/000042_1_001165.npy,140,207,81.0,8.637591975002579e-08,0.9999990463256836,0.9999014735221863,0.9999989599497638,-1.8819538354873657,0
000042,000042_2_001166,residuals/000042_2_001166.npy,masks/000042_2_001166.npy,172,57,81.0,4.789485785750003e-08,0.9999997615814209,0.9999963641166687,0.999999713686563,0.07431118190288544,0
000087,000087_0_001167,residuals/000087_0_001167.npy,masks/000087_0_001167.npy,101,210,81.0,4.7534200575682917e-08,1.0,0.9999973773956299,0.9999999524657994,-1.4996728897094727,0
000087,000087_1_001168,residuals/000087_1_001168.npy,masks/000087_1_001168.npy,163,99,81.0,7.272512334566272e-07,1.0,0.9999982118606567,0.9999992727487665,-0.9163684844970703,0
000087,000087_2_001169,residuals/000087_2_001169.npy,masks/000087_2_001169.npy,228,220,81.0,8.67933010795241e-07,1.0,0.9999977946281433,0.9999991320669892,-0.6829813122749329,0
000975,000975_0_001170,residuals/000975_0_001170.npy,masks/000975_0_001170.npy,86,75,81.0,7.577608585052076e-08,0.9999998807907104,0.9999970197677612,0.9999998050146246,0.290744423866272,0
000975,000975_1_001171,residuals/000975_1_001171.npy,masks/000975_1_001171.npy,139,248,81.0,6.67396378162266e-08,1.0,0.9999990463256836,0.9999999332603622,0.39868417382240295,0
000975,000975_2_001172,residuals/000975_2_001172.npy,masks/000975_2_001172.npy,210,25,81.0,4.118445247058844e-07,1.0,0.9999983310699463,0.9999995881554753,-0.5852225422859192,0
000877,000877_0_001173,residuals/000877_0_001173.npy,masks/000877_0_001173.npy,94,51,81.0,1.318408715533792e-09,0.9999991655349731,0.9999953508377075,0.9999991642165644,-0.32320189476013184,0
000877,000877_1_001174,residuals/000877_1_001174.npy,masks/000877_1_001174.npy,174,59,81.0,1.1513176190192098e-08,0.9999991655349731,0.9999929070472717,0.999999154021797,1.5811526775360107,0
000877,000877_2_001175,residuals/000877_2_001175.npy,masks/000877_2_001175.npy,59,178,81.0,1.3470034900819883e-06,1.0,0.999991238117218,0.9999986529965099,-0.8039957880973816,0
000942,000942_0_001176,residuals/000942_0_001176.npy,masks/000942_0_001176.npy,120,179,81.0,2.9042277915891646e-08,0.9999998807907104,0.9999943971633911,0.9999998517484325,-0.2852824330329895,0
000942,000942_1_001177,residuals/000942_1_001177.npy,masks/000942_1_001177.npy,212,49,81.0,6.468864739872515e-06,1.0,0.9999994039535522,0.9999935311352601,-0.45297956466674805,0
000942,000942_2_001178,residuals/000942_2_001178.npy,masks/000942_2_001178.npy,231,30,81.0,5.85315490297944e-07,1.0,0.9999996423721313,0.9999994146845097,0.10238973796367645,0
000998,000998_0_001179,residuals/000998_0_001179.npy,masks/000998_0_001179.npy,207,101,81.0,2.4245424356195144e-05,1.0,0.9999997019767761,0.9999757545756438,0.5402751564979553,0
000998,000998_1_001180,residuals/000998_1_001180.npy,masks/000998_1_001180.npy,62,171,81.0,1.96834371024579e-08,0.9999961853027344,0.9999839663505554,0.9999961656192973,0.19971030950546265,0
000998,000998_2_001181,residuals/000998_2_001181.npy,masks/000998_2_001181.npy,181,43,81.0,2.18833633880422e-06,0.9999996423721313,0.9999886751174927,0.9999974540357925,-0.5446342825889587,0
000356,000356_0_001182,residuals/000356_0_001182.npy,masks/000356_0_001182.npy,68,227,81.0,2.047111422598391e-07,1.0,0.999995231628418,0.9999997952888577,0.1680954545736313,0
000356,000356_1_001183,residuals/000356_1_001183.npy,masks/000356_1_001183.npy,217,116,81.0,6.864234336489972e-08,1.0,0.9999945163726807,0.9999999313576566,-0.19069160521030426,0
000356,000356_2_001184,residuals/000356_2_001184.npy,masks/000356_2_001184.npy,238,20,81.0,5.2728577060179305e-08,1.0,0.9999995827674866,0.9999999472714229,-0.13068479299545288,0
000697,000697_0_001185,residuals/000697_0_001185.npy,masks/000697_0_001185.npy,93,8,81.0,4.0264526433020364e-06,1.0,0.9999999403953552,0.9999959735473567,0.4185774028301239,0
000697,000697_1_001186,residuals/000697_1_001186.npy,masks/000697_1_001186.npy,50,108,81.0,1.4079299717195681e-06,1.0,0.9999991059303284,0.9999985920700283,-0.07033482939004898,0
000697,000697_2_001187,residuals/000697_2_001187.npy,masks/000697_2_001187.npy,114,115,81.0,2.106965837356256e-07,0.9999998807907104,0.9999988675117493,0.9999996700941267,-0.47971871495246887,0
000403,000403_0_001188,residuals/000403_0_001188.npy,masks/000403_0_001188.npy,153,189,81.0,5.655397217196878e-08,1.0,0.9999874830245972,0.9999999434460278,-0.3123794198036194,0
000403,000403_1_001189,residuals/000403_1_001189.npy,masks/000403_1_001189.npy,30,42,81.0,1.0493633340047381e-07,1.0,0.9999984502792358,0.9999998950636666,-0.5640737414360046,0
000403,000403_2_001190,residuals/000403_2_001190.npy,masks/000403_2_001190.npy,142,158,81.0,6.248967565625207e-08,1.0,0.9999991655349731,0.9999999375103243,0.08703602105379105,0
000208,000208_0_001191,residuals/000208_0_001191.npy,masks/000208_0_001191.npy,229,33,81.0,9.705057202324952e-09,0.9999988079071045,0.9999950528144836,0.9999987982020473,0.2896362245082855,0
000208,000208_1_001192,residuals/000208_1_001192.npy,masks/000208_1_001192.npy,176,45,81.0,2.8259773188210602e-08,1.0,0.9999915361404419,0.9999999717402268,-0.2970940172672272,0
000208,000208_2_001193,residuals/000208_2_001193.npy,masks/000208_2_001193.npy,192,147,81.0,1.4858665053907316e-07,0.9999997615814209,0.9999957084655762,0.9999996129947704,-0.29628607630729675,0
000514,000514_0_001194,residuals/000514_0_001194.npy,masks/000514_0_001194.npy,128,249,81.0,4.740653025692154e-07,1.0,0.9999903440475464,0.9999995259346974,-0.8065693974494934,0
000514,000514_1_001195,residuals/000514_1_001195.npy,masks/000514_1_001195.npy,76,251,80.0,4.2452086290722946e-08,1.0,0.9999752044677734,0.9999999575479137,0.1146143227815628,0
000401,000401_1_001196,residuals/000401_1_001196.npy,masks/000401_1_001196.npy,47,102,81.0,6.101649319134594e-08,1.0,0.9999988079071045,0.9999999389835068,-0.4657788872718811,0
000401,000401_2_001197,residuals/000401_2_001197.npy,masks/000401_2_001197.npy,105,63,81.0,2.2067966654049087e-07,0.9999998807907104,0.9999987483024597,0.9999996601110439,0.14275895059108734,0
000248,000248_0_001198,residuals/000248_0_001198.npy,masks/000248_0_001198.npy,153,144,81.0,1.1519917961777537e-06,1.0,0.9999992847442627,0.9999988480082038,0.12505139410495758,0
000248,000248_1_001199,residuals/000248_1_001199.npy,masks/000248_1_001199.npy,87,168,81.0,1.2358096057596413e-07,1.0,0.9999873638153076,0.9999998764190394,-0.21696272492408752,0
000248,000248_2_001200,residuals/000248_2_001200.npy,masks/000248_2_001200.npy,239,183,81.0,1.8112755242327694e-06,1.0,0.9999896287918091,0.9999981887244758,-0.9909077286720276,0
000758,000758_1_001201,residuals/000758_1_001201.npy,masks/000758_1_001201.npy,70,0,46.0,4.6320858260173736e-10,0.9999997615814209,0.9997850656509399,0.9999997611182123,-0.8818955421447754,0
001192,001192_0_001202,residuals/001192_0_001202.npy,masks/001192_0_001202.npy,89,161,81.0,2.6550779352874088e-09,1.0,0.9999992251396179,0.9999999973449221,-2.1657803058624268,0
001192,001192_1_001203,residuals/001192_1_001203.npy,masks/001192_1_001203.npy,150,228,81.0,2.915105135059548e-08,1.0,0.9999980926513672,0.9999999708489486,-1.134594440460205,0
001192,001192_2_001204,residuals/001192_2_001204.npy,masks/001192_2_001204.npy,189,34,81.0,1.3109878409522935e-06,1.0,0.9999979734420776,0.999998689012159,-0.5426037311553955,0
001282,001282_0_001205,residuals/001282_0_001205.npy,masks/001282_0_001205.npy,25,214,81.0,3.869234205922112e-06,1.0,0.9999997615814209,0.9999961307657941,0.1570509970188141,0
001282,001282_1_001206,residuals/001282_1_001206.npy,masks/001282_1_001206.npy,228,210,81.0,1.5368975709861843e-06,0.9999998807907104,0.9999980926513672,0.9999983438931395,-0.19310100376605988,0
000876,000876_0_001207,residuals/000876_0_001207.npy,masks/000876_0_001207.npy,18,214,81.0,2.1237480041236267e-07,0.9999998807907104,0.9999966621398926,0.99999966841591,-0.2965051829814911,0
000876,000876_1_001208,residuals/000876_1_001208.npy,masks/000876_1_001208.npy,138,103,81.0,5.8246776291071e-08,0.9999974966049194,0.9999699592590332,0.9999974383581431,-0.3916598856449127,0
000876,000876_2_001209,residuals/000876_2_001209.npy,masks/000876_2_001209.npy,77,48,81.0,9.896834285427758e-08,0.9999998807907104,0.9999954104423523,0.9999997818223676,-1.3195486068725586,0
000764,000764_0_001210,residuals/000764_0_001210.npy,masks/000764_0_001210.npy,166,76,81.0,1.2041343779856106e-06,1.0,0.9999749064445496,0.999998795865622,0.06815271824598312,0
000764,000764_1_001211,residuals/000764_1_001211.npy,masks/000764_1_001211.npy,201,215,81.0,1.4402088766019006e-07,0.9999998807907104,0.9999963045120239,0.9999997367698228,-0.5037420392036438,0
000764,000764_2_001212,residuals/000764_2_001212.npy,masks/000764_2_001212.npy,226,34,81.0,6.595593760039264e-08,1.0,1.0,0.9999999340440624,-0.08441845327615738,0
000445,000445_0_001213,residuals/000445_0_001213.npy,masks/000445_0_001213.npy,68,246,81.0,3.7815464537516164e-08,1.0,0.9999988079071045,0.9999999621845355,-0.6711946725845337,0
000445,000445_1_001214,residuals/000445_1_001214.npy,masks/000445_1_001214.npy,139,1,55.0,1.986923736652102e-09,0.9999998807907104,0.9989449977874756,0.9999998788037867,-0.37862929701805115,0
000445,000445_2_001215,residuals/000445_2_001215.npy,masks/000445_2_001215.npy,128,251,80.0,1.0106730030656763e-07,1.0,0.9999997019767761,0.9999998989326997,-0.5358070731163025,0
000865,000865_0_001216,residuals/000865_0_001216.npy,masks/000865_0_001216.npy,188,248,81.0,4.909288264798306e-08,1.0,0.9999974966049194,0.9999999509071174,0.12568122148513794,0
000865,000865_1_001217,residuals/000865_1_001217.npy,masks/000865_1_001217.npy,57,159,81.0,9.791833690542262e-07,1.0,0.9999974966049194,0.999999020816631,-0.44579237699508667,0
000865,000865_2_001218,residuals/000865_2_001218.npy,masks/000865_2_001218.npy,145,167,81.0,1.9469844403374736e-07,0.9999998807907104,0.9999927878379822,0.9999996860922664,-1.1188462972640991,0
