image_id,component_id,component_type,area,bbox_y0,bbox_x0,bbox_y1,bbox_x1,centroid_y,centroid_x,max_prob,mean_prob,sum_prob,prob_contrast,image_contrast,ring_mean_prob,ring_mean_intensity,component_mean_intensity,compactness,aspect_ratio,distance_to_nearest_target,is_target_like_area,is_target_like_area_loose,is_nonflat,is_detached_far_fp,is_boundary_excess,is_detached_near_fp,target_leakage_pixels
000810,1,target_hit_or_overlap,19,94,121,98,124,96.10526315789474,122.42105263157895,0.9999039173126221,0.9363762736320496,17.791149139404297,0.9998747110366821,4.926507454988109,2.923204010585323e-05,0.5620366930961609,1.0082811117172241,0.95,1.25,0.0,1,1,1,0,0,0,15
000810,2,target_hit_or_overlap,18,94,229,98,233,96.27777777777777,231.16666666666666,0.9999691247940063,0.9444536566734314,17.000165939331055,0.9999622702598572,12.269164150370978,6.847821623523487e-06,0.6134901642799377,1.254080057144165,0.72,1.0,0.0,1,1,1,0,0,0,15
000938,1,target_hit_or_overlap,85,9,51,18,70,13.152941176470588,61.43529411764706,0.9999922513961792,0.9787852764129639,83.19674682617188,0.99998939037323,2.5530038681140805,2.867197736122762e-06,0.9046322107315063,3.2648544311523438,0.425,2.0,0.0,0,1,1,0,0,0,82
000460,1,target_hit_or_overlap,57,74,154,80,167,76.80701754385964,160.42105263157896,0.9999980926513672,0.9790846705436707,55.80782699584961,0.9999930262565613,0.6906696217739335,5.080686605651863e-06,0.772327721118927,1.2468194961547852,0.5816326530612245,2.0,0.0,1,1,1,0,0,0,54
001001,1,target_hit_or_overlap,23,184,32,188,42,186.34782608695653,35.56521739130435,0.9999662637710571,0.9695347547531128,22.299299240112305,0.9998644590377808,1.8089517599970277,0.00010178529191762209,0.38300755620002747,1.579137921333313,0.41818181818181815,2.2,0.0,1,1,1,0,0,0,23
001001,2,target_hit_or_overlap,3,187,28,187,30,187.0,29.0,0.9989342093467712,0.9557095170021057,2.867128610610962,0.9947876334190369,1.1506726816869415,0.004146560560911894,0.6261646151542664,1.1161280870437622,1.0,3.0,0.0,0,0,1,0,0,0,3
001108,1,target_hit_or_overlap,9,8,85,10,87,9.0,86.0,0.9999942779541016,0.9992934465408325,8.993640899658203,0.9999860525131226,10.80037584326096,8.21187950350577e-06,-2.9967775344848633,-2.080321788787842,1.0,1.0,0.0,1,1,1,0,0,0,9
000826,1,target_hit_or_overlap,19,22,53,25,58,23.473684210526315,55.36842105263158,0.999933123588562,0.950066089630127,18.05125617980957,0.9998654723167419,12.45035337975457,6.762510747648776e-05,-0.9209204316139221,0.1348799467086792,0.7916666666666666,1.5,0.0,1,1,1,0,0,0,15
000826,2,target_hit_or_overlap,22,60,12,64,16,61.90909090909091,13.909090909090908,0.9998949766159058,0.967987060546875,21.29571533203125,0.9998858571052551,11.815850723001386,9.101323485083412e-06,-1.2645198106765747,-0.7127306461334229,0.88,1.0,0.0,1,1,1,0,0,0,18
001252,1,target_hit_or_overlap,57,220,92,225,105,222.21052631578948,99.0,1.0,0.9913373589515686,56.506229400634766,1.0,19.195956367403763,1.5224411358330525e-12,1.2826799154281616,3.7076432704925537,0.6785714285714286,2.3333333333333335,0.0,1,1,1,0,0,0,56
000981,1,target_hit_or_overlap,62,175,190,183,209,180.4516129032258,199.98387096774192,0.9999500513076782,0.9938600063323975,61.619319915771484,0.9999499917030334,19.47505096409357,3.332113251985902e-08,1.2538981437683105,2.7643895149230957,0.34444444444444444,2.2222222222222223,0.0,1,1,1,0,0,0,62
000429,1,target_hit_or_overlap,57,49,134,54,148,51.228070175438596,141.2280701754386,0.9999994039535522,0.9909783601760864,56.48576736450195,0.9999994039535522,16.28570441542991,5.014285431315102e-09,0.4496549665927887,1.6277371644973755,0.6333333333333333,2.5,0.0,1,1,1,0,0,0,56
000429,2,target_hit_or_overlap,56,175,121,180,134,177.23214285714286,128.10714285714286,0.9999982118606567,0.9975114464759827,55.86064147949219,0.9999982118606567,3.1360431507156314,1.0274848749602938e-09,0.38806524872779846,1.4387773275375366,0.6666666666666666,2.3333333333333335,0.0,1,1,1,0,0,0,56
001277,1,boundary_excess,1,100,150,100,150,100.0,150.0,0.552992045879364,0.552992045879364,0.552992045879364,0.5528739094734192,1.0239752507924758,0.00011816388723673299,3.4548263549804688,4.215002059936523,1.0,1.0,0.0,0,0,1,0,1,0,0
001277,2,target_hit_or_overlap,51,101,136,107,149,103.49019607843137,142.3921568627451,0.9999996423721313,0.9554842114448547,48.72969436645508,0.9970284700393677,1.6332753060405976,0.00297119515016675,3.196589946746826,4.038059234619141,0.5204081632653061,2.0,0.0,1,1,1,0,0,0,51
001277,3,target_hit_or_overlap,2,108,137,108,138,108.0,137.5,0.9868262410163879,0.9834644794464111,1.9669289588928223,0.9860105514526367,1.3963719541792046,0.0008156711119227111,3.2701985836029053,3.6699233055114746,1.0,2.0,0.0,0,0,1,0,0,0,2
001080,1,target_hit_or_overlap,75,243,125,251,143,247.10666666666665,133.93333333333334,0.9999449253082275,0.9578747749328613,71.84060668945312,0.99994295835495,5.154294197086667,1.9782178242166992e-06,-0.37330543994903564,1.1326823234558105,0.43859649122807015,2.111111111111111,0.0,1,1,1,0,0,0,72
000707,1,target_hit_or_overlap,25,110,243,115,247,112.24,244.96,0.9999027252197266,0.9690592885017395,24.226482391357422,0.9999009966850281,14.802573655095289,1.7576676327735186e-06,-2.140136480331421,-0.5417190194129944,0.8333333333333334,1.2,0.0,1,1,1,0,0,0,20
000707,2,target_hit_or_overlap,25,118,48,123,52,120.8,49.88,0.9998975992202759,0.9748483300209045,24.37120819091797,0.9998971223831177,9.094187226529447,4.5953694893796637e-07,-1.6993993520736694,1.1007850170135498,0.8333333333333334,1.2,0.0,1,1,1,0,0,0,21
000221,1,target_hit_or_overlap,37,92,236,100,241,95.8108108108108,238.43243243243242,0.9999624490737915,0.9814546704292297,36.31382369995117,0.9999624490737915,16.56064177944698,1.2706378171856159e-09,-1.827549934387207,0.39372125267982483,0.6851851851851852,1.5,0.0,1,1,1,0,0,0,31
000221,2,target_hit_or_overlap,34,94,123,99,130,96.26470588235294,126.67647058823529,0.9999227523803711,0.9530856013298035,32.404911041259766,0.9999218583106995,16.749008031256288,8.967999747255817e-07,-0.21405448019504547,1.7603662014007568,0.7083333333333334,1.3333333333333333,0.0,1,1,1,0,0,0,28
000265,1,target_hit_or_overlap,56,144,183,149,196,146.23214285714286,188.89285714285714,0.9999996423721313,0.9972040057182312,55.84342575073242,0.9999996423721313,13.446513572739493,1.8720718308884443e-09,-1.9558676481246948,-0.11372403055429459,0.6666666666666666,2.3333333333333335,0.0,1,1,1,0,0,0,56
000672,1,target_hit_or_overlap,20,92,112,97,115,94.25,113.6,0.9999839067459106,0.9922839999198914,19.845680236816406,0.9999839067459106,4.186841751510122,2.0503110320646556e-08,-0.38444459438323975,1.9816930294036865,0.8333333333333334,1.5,0.0,1,1,1,0,0,0,17
000672,2,target_hit_or_overlap,21,148,104,153,107,150.85714285714286,105.47619047619048,0.9996135830879211,0.9573044776916504,20.1033935546875,0.9996135830879211,5.50961977976271,2.6675954778454525e-09,2.406503438949585,3.7434659004211426,0.875,1.5,0.0,1,1,1,0,0,0,17
000752,1,target_hit_or_overlap,5,19,231,21,233,20.0,232.0,1.0,0.9924527406692505,4.962263584136963,1.0,3.49846005313542,7.95974486322848e-09,0.833284318447113,2.3193392753601074,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000752,2,target_hit_or_overlap,9,85,9,87,11,86.0,10.0,1.0,0.9907534122467041,8.916780471801758,1.0,4.1723811486737885,2.1360504476319875e-09,-0.24677927792072296,1.704947829246521,1.0,1.0,0.0,1,1,1,0,0,0,9
000481,1,target_hit_or_overlap,99,68,100,79,115,73.1919191919192,107.18181818181819,0.9999998807907104,0.9858872890472412,97.60284423828125,0.9999996423721313,5.544765943514762,2.3153870643000118e-07,1.4307105541229248,2.436919689178467,0.515625,1.3333333333333333,0.0,0,0,1,0,0,0,96
000481,2,target_hit_or_overlap,63,141,116,149,130,144.9206349206349,122.36507936507937,0.9999992847442627,0.9931737184524536,62.569942474365234,0.9999992847442627,9.298824784882278,1.674127503292766e-09,0.7843912243843079,1.7664732933044434,0.4666666666666667,1.6666666666666667,0.0,1,1,1,0,0,0,62
000384,1,target_hit_or_overlap,5,14,107,16,109,15.0,108.0,1.0,0.9997731447219849,4.998865604400635,1.0,23.499956368799637,5.526914863274168e-12,0.7222497463226318,2.4041292667388916,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000384,2,target_hit_or_overlap,5,83,162,85,164,84.0,163.0,1.0,0.9997819662094116,4.998909950256348,1.0,6.320583056776806,2.6001686914689515e-10,0.6667324900627136,2.3132824897766113,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000384,3,target_hit_or_overlap,5,200,178,202,180,201.0,179.0,1.0,0.999908447265625,4.999542236328125,1.0,14.987507153058518,3.503538778537596e-11,0.4206899404525757,2.1679282188415527,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000384,4,target_hit_or_overlap,5,204,20,206,22,205.0,21.0,1.0,0.9990516901016235,4.995258331298828,1.0,10.82266801433491,3.171886147831926e-12,0.5695772171020508,2.1982102394104004,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000236,1,target_hit_or_overlap,62,221,173,229,187,224.98387096774192,180.61290322580646,0.999994158744812,0.9937355518341064,61.611602783203125,0.999994158744812,8.302616405301006,8.843359822208186e-09,1.5740405321121216,2.0527586936950684,0.45925925925925926,1.6666666666666667,0.0,1,1,1,0,0,0,62
000125,1,target_hit_or_overlap,21,57,129,63,131,60.0,130.0,0.9999499320983887,0.9751900434494019,20.47899055480957,0.9999484419822693,17.639941213101825,1.513281404186273e-06,0.26300862431526184,1.3598273992538452,1.0,2.3333333333333335,0.0,1,1,1,0,0,0,18
000892,1,target_hit_or_overlap,43,121,213,125,232,123.18604651162791,222.27906976744185,0.999907374382019,0.9538670182228088,41.01628112792969,0.9999070763587952,18.38785395730631,2.78858351521194e-07,-2.786816120147705,-1.510438084602356,0.43,4.0,0.0,1,1,1,0,0,0,41
000238,1,target_hit_or_overlap,84,119,93,131,108,124.85714285714286,100.95238095238095,0.9999998807907104,0.9895691871643066,83.12380981445312,0.9999998807907104,3.914692267689108,3.2350706558048614e-09,-0.343782901763916,1.4416612386703491,0.40384615384615385,1.2307692307692308,0.0,0,1,1,0,0,0,82
000639,1,target_hit_or_overlap,14,26,30,30,33,27.714285714285715,31.857142857142858,0.9999922513961792,0.9660727381706238,13.525018692016602,0.9999915361404419,3.792933890829334,6.891203838677029e-07,-0.5146021246910095,1.1045920848846436,0.7,1.25,0.0,1,1,1,0,0,0,12
000914,1,target_hit_or_overlap,47,151,92,155,109,153.46808510638297,100.17021276595744,0.9999501705169678,0.9919384717941284,46.62110900878906,0.9999499320983887,12.356276816022374,2.549989517319773e-07,-0.23205876350402832,1.2248002290725708,0.5222222222222223,3.6,0.0,1,1,1,0,0,0,47
000432,1,target_hit_or_overlap,60,82,81,90,94,86.08333333333333,87.65,0.9999996423721313,0.9686210751533508,58.11726379394531,0.9999996423721313,11.095122967925024,1.6143959780112738e-10,0.6786712408065796,1.773250699043274,0.47619047619047616,1.5555555555555556,0.0,1,1,1,0,0,0,60
000432,2,target_hit_or_overlap,72,125,126,134,139,129.68055555555554,132.75,0.9999997615814209,0.9917972087860107,71.4094009399414,0.9999997615814209,7.999671904604339,1.1717822268053624e-08,0.5795877575874329,1.5754075050354004,0.5142857142857142,1.4,0.0,1,1,1,0,0,0,69
000489,1,target_hit_or_overlap,61,48,58,55,71,51.01639344262295,64.70491803278688,0.9999995231628418,0.9813386797904968,59.86166000366211,0.9999995231628418,5.400234984718637,4.063979375246163e-09,1.3532278537750244,2.3310546875,0.5446428571428571,1.75,0.0,1,1,1,0,0,0,57
000489,2,target_hit_or_overlap,64,218,183,224,197,220.984375,190.03125,0.9999997615814209,0.9884950518608093,63.2636833190918,0.9999996423721313,4.214024111420681,9.319748528469063e-08,-0.30025601387023926,0.6469123363494873,0.6095238095238096,2.142857142857143,0.0,1,1,1,0,0,0,63
000513,1,target_hit_or_overlap,100,82,52,93,67,87.13,59.73,0.9999997615814209,0.9860226511955261,98.60226440429688,0.9999992251396179,5.405690864987709,5.330281283022487e-07,-1.1675355434417725,-0.029950611293315887,0.5208333333333334,1.3333333333333333,0.0,0,0,1,0,0,0,98
000513,2,target_hit_or_overlap,62,230,20,237,35,232.5483870967742,26.79032258064516,0.9999840259552002,0.9890621304512024,61.32185363769531,0.999983012676239,5.3450629930524265,1.009823108688579e-06,0.14159323275089264,1.373363733291626,0.484375,2.0,0.0,1,1,1,0,0,0,62
000114,1,target_hit_or_overlap,17,38,101,42,104,39.705882352941174,102.58823529411765,0.9999513626098633,0.9695659875869751,16.482622146606445,0.9999407529830933,8.474195899242662,1.060541944752913e-05,1.500242829322815,2.42301082611084,0.85,1.25,0.0,1,1,1,0,0,0,14
000719,1,target_hit_or_overlap,31,4,12,12,16,7.548387096774194,14.387096774193548,0.9999271631240845,0.9616387486457825,29.810800552368164,0.9991419911384583,1.5776810385788687,0.0007851642440073192,2.341546058654785,3.853569984436035,0.6888888888888889,1.8,0.0,1,1,1,0,0,0,27
000719,2,target_hit_or_overlap,27,160,37,166,41,162.62962962962962,39.148148148148145,0.9999551773071289,0.9885197877883911,26.690034866333008,0.999954879283905,16.380209565090496,2.970947718949901e-07,0.2313213348388672,2.3879785537719727,0.7714285714285715,1.4,0.0,1,1,1,0,0,0,24
000643,1,target_hit_or_overlap,14,14,4,17,7,15.5,5.714285714285714,0.9999921321868896,0.9965648651123047,13.951908111572266,0.9999571442604065,3.138564367999497,3.498635487630963e-05,1.1276544332504272,3.576914072036743,0.875,1.0,0.0,1,1,1,0,0,0,13
000643,2,target_hit_or_overlap,18,63,192,67,195,64.77777777777777,193.5,0.99997878074646,0.9594783782958984,17.270610809326172,0.9999768733978271,10.954992511881624,1.9360620626684977e-06,-0.36733710765838623,1.3247383832931519,0.9,1.25,0.0,1,1,1,0,0,0,14
000994,1,target_hit_or_overlap,25,242,229,244,247,243.0,237.64,0.9999496936798096,0.9978532195091248,24.946331024169922,0.9999469518661499,4.849746716082108,2.7197206691198517e-06,0.8384318947792053,1.879642367362976,0.43859649122807015,6.333333333333333,0.0,1,1,1,0,0,0,24
000712,1,target_hit_or_overlap,21,184,108,188,114,186.0952380952381,111.0952380952381,0.9999128580093384,0.9590178728103638,20.139375686645508,0.9999128580093384,3.4694314674573787,1.3406679100214092e-09,1.991471767425537,3.804030179977417,0.6,1.4,0.0,1,1,1,0,0,0,20
000712,2,target_hit_or_overlap,35,201,1,209,6,205.0857142857143,3.1142857142857143,0.9998451471328735,0.919053852558136,32.16688537597656,0.9998384714126587,1.4597668447741476,6.657063295278931e-06,1.9380329847335815,3.322111129760742,0.6481481481481481,1.5,0.0,1,1,1,0,0,0,25
000242,1,target_hit_or_overlap,64,10,163,19,178,14.890625,169.515625,1.0,0.9826903343200684,62.892181396484375,1.0,18.76340487972803,1.7705402699519368e-09,-2.931088924407959,-1.364485263824463,0.4,1.6,0.0,1,1,1,0,0,0,62
000242,2,target_hit_or_overlap,77,193,232,204,245,198.4805194805195,238.45454545454547,0.9999997615814209,0.9776327013969421,75.27771759033203,0.9999997615814209,2.561672577677193,4.085648264151587e-09,1.474761962890625,3.5810434818267822,0.4583333333333333,1.1666666666666667,0.0,1,1,1,0,0,0,68
001207,1,target_hit_or_overlap,9,96,38,98,40,97.0,39.0,0.9999874830245972,0.9993645548820496,8.994280815124512,0.9999855756759644,2.0755718146365516,1.8788630313792964e-06,-1.7358622550964355,-0.8084712624549866,1.0,1.0,0.0,1,1,1,0,0,0,9
001207,2,target_hit_or_overlap,9,172,137,174,139,173.0,138.0,0.9999810457229614,0.9993534088134766,8.994180679321289,0.9999810457229614,13.900275888841719,4.14759282474364e-10,-2.964812994003296,-2.0769572257995605,1.0,1.0,0.0,1,1,1,0,0,0,9
000201,1,target_hit_or_overlap,26,21,229,28,233,24.76923076923077,230.84615384615384,0.9999849796295166,0.9378651976585388,24.38449478149414,0.9999845623970032,11.567547080829835,4.441579903868842e-07,-0.01450671162456274,1.5769603252410889,0.65,1.6,0.0,1,1,1,0,0,0,23
000201,2,target_hit_or_overlap,29,117,38,123,43,119.34482758620689,40.93103448275862,0.9996663331985474,0.9594362378120422,27.823650360107422,0.9996609091758728,8.878819108594424,5.453197445604019e-06,1.4375227689743042,2.25710391998291,0.6904761904761905,1.1666666666666667,0.0,1,1,1,0,0,0,24
001312,1,target_hit_or_overlap,56,207,102,212,115,209.23214285714286,109.10714285714286,1.0,0.9999285340309143,55.99599838256836,1.0,14.186828111243804,4.989323624388087e-12,-0.30736804008483887,3.406035900115967,0.6666666666666666,2.3333333333333335,0.0,1,1,1,0,0,0,56
000524,1,target_hit_or_overlap,24,42,27,45,32,43.5,29.5,0.9999688863754272,0.9809212684631348,23.542110443115234,0.999967098236084,20.671361699296746,1.7902497120303451e-06,0.8745017647743225,2.766505479812622,1.0,1.5,0.0,1,1,1,0,0,0,20
000198,1,target_hit_or_overlap,30,90,218,97,221,93.73333333333333,219.5,0.9999804496765137,0.9954892992973328,29.86467933654785,0.9999803304672241,6.151509609369896,1.108003289118642e-07,0.23952271044254303,1.6995644569396973,0.9375,2.0,0.0,1,1,1,0,0,0,26
000198,2,target_hit_or_overlap,28,236,118,242,122,239.14285714285714,119.89285714285714,0.9998555183410645,0.9809278249740601,27.465978622436523,0.9998551607131958,14.163205303944542,3.421291978611407e-07,2.007559061050415,3.6407222747802734,0.8,1.4,0.0,1,1,1,0,0,0,24
000543,1,target_hit_or_overlap,21,151,23,156,27,153.38095238095238,24.80952380952381,0.9999091625213623,0.9901536107063293,20.79322624206543,0.9999091625213623,5.640878874175122,1.0886332113546615e-10,1.1785576343536377,3.348355531692505,0.7,1.2,0.0,1,1,1,0,0,0,20
000028,1,target_hit_or_overlap,9,23,228,25,230,24.0,229.0,0.9999957084655762,0.999308705329895,8.993778228759766,0.9999906420707703,18.412303033392845,5.051492735219654e-06,-3.1111769676208496,-2.2552855014801025,1.0,1.0,0.0,1,1,1,0,0,0,9
001323,1,target_hit_or_overlap,59,13,144,20,155,16.305084745762713,149.64406779661016,1.0,0.9912183284759521,58.48188018798828,1.0,10.410679929693817,9.491534669336943e-09,0.2625938355922699,2.9996097087860107,0.6145833333333334,1.5,0.0,1,1,1,0,0,0,53
000331,1,target_hit_or_overlap,5,121,121,123,123,122.0,122.0,1.0,0.9998376965522766,4.999188423156738,1.0,3.5240826486979975,4.617265229010792e-13,0.5262569189071655,2.270887851715088,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000331,2,target_hit_or_overlap,5,123,224,125,226,124.0,225.0,1.0,0.9998973608016968,4.999486923217773,1.0,8.451217725289494,1.5779205719823608e-10,1.0524094104766846,3.009772539138794,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000331,3,target_hit_or_overlap,5,179,200,181,202,180.0,201.0,1.0,0.9997739791870117,4.998869895935059,1.0,19.96527722989186,3.239272183819253e-10,0.13553296029567719,1.8832759857177734,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000331,4,target_hit_or_overlap,5,207,119,209,121,208.0,120.0,1.0,0.999886691570282,4.999433517456055,1.0,17.729922324379938,1.195559493419318e-13,0.2833687365055084,2.228492498397827,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000222,1,target_hit_or_overlap,33,162,115,167,121,164.75757575757575,117.75757575757575,0.9998137354850769,0.968012273311615,31.94440460205078,0.9998121857643127,12.859484745340364,1.5236911394822528e-06,-1.3608514070510864,0.6582251787185669,0.7857142857142857,1.1666666666666667,0.0,1,1,1,0,0,0,28
000869,1,target_hit_or_overlap,67,51,12,56,30,53.6865671641791,20.029850746268657,0.999887228012085,0.9658442139625549,64.71156311035156,0.9998871684074402,5.765349328057185,5.6321724173358234e-08,2.782003879547119,3.899073362350464,0.5877192982456141,3.1666666666666665,0.0,1,1,1,0,0,0,63
000692,1,target_hit_or_overlap,15,76,86,79,89,77.4,87.6,0.9999978542327881,0.9926741719245911,14.89011287689209,0.9999978542327881,10.176142590663922,3.758140909582153e-09,0.38942059874534607,2.66253662109375,0.9375,1.0,0.0,1,1,1,0,0,0,15
000692,2,target_hit_or_overlap,23,132,216,139,219,135.43478260869566,217.7826086956522,0.9999175071716309,0.9727272391319275,22.372726440429688,0.9999175071716309,6.17138470647557,3.5703411338516844e-09,2.6184070110321045,3.766036033630371,0.71875,2.0,0.0,1,1,1,0,0,0,20
000842,1,target_hit_or_overlap,20,142,70,147,73,144.75,71.55,0.9999469518661499,0.9730271100997925,19.460542678833008,0.9999465346336365,12.922174969424066,4.132644164656085e-07,-0.8964882493019104,0.7628362774848938,0.8333333333333334,1.5,0.0,1,1,1,0,0,0,17
000795,1,target_hit_or_overlap,20,1,241,5,245,2.7,243.1,0.9999467134475708,0.9386081695556641,18.77216339111328,0.9999374151229858,1.8636100898046224,9.289586159866303e-06,-1.1151795387268066,-0.5286977887153625,0.8,1.0,0.0,1,1,1,0,0,0,12
000795,2,target_hit_or_overlap,13,133,20,137,22,134.69230769230768,21.0,0.9997977614402771,0.9552212953567505,12.417877197265625,0.9997581243515015,6.418358208191606,3.9614049455849454e-05,-0.7412406206130981,-0.09671112149953842,0.8666666666666667,1.6666666666666667,0.0,1,1,1,0,0,0,12
001078,1,target_hit_or_overlap,60,139,72,144,90,141.93333333333334,81.11666666666666,0.9999275207519531,0.9710138440132141,58.26082992553711,0.9999274611473083,15.224989568009967,7.296375059695492e-08,-0.04948995262384415,1.4477177858352661,0.5263157894736842,3.1666666666666665,0.0,1,1,1,0,0,0,58
000896,1,target_hit_or_overlap,29,127,36,129,53,128.10344827586206,44.51724137931034,0.9999239444732666,0.9604427218437195,27.85283851623535,0.999923825263977,5.293339256739643,9.772728049028956e-08,-1.4641021490097046,-0.5131911635398865,0.5370370370370371,6.0,0.0,1,1,1,0,0,0,26
000052,1,target_hit_or_overlap,9,44,24,46,26,45.0,25.0,0.9999890327453613,0.9992033839225769,8.992830276489258,0.9999890327453613,4.062973074377251,2.388832420763265e-08,1.2383081912994385,2.0313220024108887,1.0,1.0,0.0,1,1,1,0,0,0,9
001256,1,target_hit_or_overlap,59,181,218,186,232,183.20338983050848,224.25423728813558,0.9999449253082275,0.9791010618209839,57.766963958740234,0.9998898506164551,4.1038208336597775,5.504621731233783e-05,3.979233741760254,4.322272777557373,0.6555555555555556,2.5,0.0,1,1,1,0,0,0,56
000292,1,target_hit_or_overlap,66,131,76,139,91,134.83333333333334,83.4090909090909,0.9999998807907104,0.9984403848648071,65.89706420898438,0.9999998807907104,40.92332963287848,2.2881812000719037e-08,0.6585310697555542,1.7616885900497437,0.4583333333333333,1.7777777777777777,0.0,1,1,1,0,0,0,66
000292,2,target_hit_or_overlap,47,215,81,219,93,217.3404255319149,86.91489361702128,0.9999998807907104,0.9918745160102844,46.61810302734375,0.9999998807907104,15.801787390315237,1.3976986235064714e-10,0.7026458382606506,1.7331539392471313,0.7230769230769231,2.6,0.0,1,1,1,0,0,0,46
000070,1,target_hit_or_overlap,9,25,73,27,75,26.0,74.0,0.9999967813491821,0.999664843082428,8.996983528137207,0.9999967217445374,12.105281178809687,6.79580978157901e-08,-2.8234965801239014,-1.7472180128097534,1.0,1.0,0.0,1,1,1,0,0,0,9
000443,1,target_hit_or_overlap,67,229,1,236,16,231.76119402985074,8.328358208955224,0.9999997615814209,0.9770476818084717,65.46219635009766,0.9999902248382568,2.284725279180668,9.550453796691727e-06,0.4512721300125122,1.5257657766342163,0.5234375,2.0,0.0,1,1,1,0,0,0,63
000343,1,target_hit_or_overlap,5,48,168,50,170,49.0,169.0,1.0,0.9996017217636108,4.998008728027344,1.0,15.240569332928228,6.38227318217055e-11,0.18200765550136566,1.7924295663833618,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000504,1,target_hit_or_overlap,64,154,156,162,170,157.875,163.5625,0.9999995231628418,0.9824597239494324,62.87742233276367,0.9999995231628418,6.632503468145011,2.5106545731290453e-09,2.6798651218414307,3.8478310108184814,0.4740740740740741,1.6666666666666667,0.0,1,1,1,0,0,0,62
000504,2,target_hit_or_overlap,40,169,158,174,170,171.475,164.5,0.9999796152114868,0.9537781476974487,38.151126861572266,0.9993188977241516,1.0709640282995598,0.0006607077666558325,3.123385190963745,3.850102186203003,0.5128205128205128,2.1666666666666665,0.0,1,1,1,0,0,0,39
000203,1,target_hit_or_overlap,29,141,183,148,186,144.6206896551724,184.44827586206895,0.9998584985733032,0.9786548018455505,28.38098907470703,0.9998584985733032,18.75673347170609,1.3622742045527048e-08,-0.796694815158844,0.8025163412094116,0.90625,2.0,0.0,1,1,1,0,0,0,27
000203,2,target_hit_or_overlap,28,197,84,204,87,200.10714285714286,85.39285714285714,0.9999558925628662,0.9715115427970886,27.20232391357422,0.9999557733535767,12.177321127148934,1.4112860924342385e-07,-0.991478443145752,1.1478521823883057,0.875,2.0,0.0,1,1,1,0,0,0,25
000204,1,target_hit_or_overlap,33,27,155,35,159,30.666666666666668,156.63636363636363,0.9999144077301025,0.9780114889144897,32.27437973022461,0.9999138712882996,34.10208664122502,5.559728037951572e-07,-3.2339718341827393,-1.8735467195510864,0.7333333333333333,1.8,0.0,1,1,1,0,0,0,28
000204,2,target_hit_or_overlap,23,152,130,158,133,155.08695652173913,131.56521739130434,0.9998849630355835,0.9925355315208435,22.828317642211914,0.9998835325241089,8.155608288198627,1.4227829296942218e-06,-2.885011672973633,-0.6222432851791382,0.8214285714285714,1.75,0.0,1,1,1,0,0,0,22
000943,1,target_hit_or_overlap,82,149,180,162,198,157.40243902439025,189.40243902439025,0.9999426603317261,0.9625433683395386,78.92855834960938,0.9999385476112366,1.7202464438639344,4.109227575099794e-06,-0.8909733295440674,0.42603954672813416,0.3082706766917293,1.3571428571428572,0.0,0,1,1,0,0,0,76
000886,1,target_hit_or_overlap,56,193,158,198,175,195.96428571428572,166.44642857142858,0.9999154806137085,0.980168879032135,54.88945770263672,0.9999151825904846,19.225497170231474,2.9155415859349887e-07,-3.1221625804901123,-1.6500028371810913,0.5185185185185185,3.0,0.0,1,1,1,0,0,0,54
000337,1,target_hit_or_overlap,5,212,205,214,207,213.0,206.0,1.0,0.9998540878295898,4.999270439147949,1.0,9.614073244576847,1.7011843322922715e-12,0.5548567175865173,2.258774757385254,0.5555555555555556,1.0,0.0,1,1,1,0,0,0,5
000146,1,target_hit_or_overlap,15,71,80,74,83,72.4,81.4,0.9998006224632263,0.9869709014892578,14.804563522338867,0.9997987747192383,7.270164022558188,1.828453036978317e-06,-2.403163194656372,-1.3448017835617065,0.9375,1.0,0.0,1,1,1,0,0,0,12
000146,2,target_hit_or_overlap,21,116,189,120,193,118.0952380952381,190.9047619047619,0.999987006187439,0.9667849540710449,20.3024845123291,0.999987006187439,1.5817876845945984,8.861515965463695e-09,1.6546114683151245,2.452869176864624,0.84,1.0,0.0,1,1,1,0,0,0,17
000778,1,target_hit_or_overlap,14,12,174,16,177,13.785714285714286,175.42857142857142,0.9999865293502808,0.9583121538162231,13.416370391845703,0.9999822974205017,13.20350303749668,4.221642939228332e-06,-1.184234380722046,-0.29920223355293274,0.7,1.25,0.0,1,1,1,0,0,0,11
000778,2,target_hit_or_overlap,17,121,105,125,109,122.88235294117646,107.11764705882354,0.9985772371292114,0.9416536688804626,16.00811195373535,0.9985730051994324,11.128299663862911,4.2319811655033845e-06,-1.0374035835266113,-0.39501088857650757,0.68,1.0,0.0,1,1,1,0,0,0,11
